block-pct-last-1,defensive-efficiency-last-1,offensive-efficiency-last-1,steal-pct-last-1,total-rebounds-per-game-last-1,true-shooting-percentage-last-1,turnover-pct-last-1,year,month,day,changes_of_win_rating
6.1,0.926,0.979,5.8,59.0,99.0,13.9,2014,1,8,1
6.1,0.926,0.979,5.8,59.0,99.0,13.9,2014,1,9,1
6.1,0.926,0.979,5.8,59.0,99.0,13.9,2014,1,10,1
5.7,0.827,0.93,4.8,55.0,100.6,12.6,2014,1,11,1
10.1,1.055,1.12,6.1,52.0,110.3,10.6,2014,1,12,1
10.1,1.055,1.12,6.1,52.0,110.3,10.6,2014,1,13,1
4.0,1.101,0.95,7.9,52.0,100.0,16.9,2014,1,14,-1
4.0,1.101,0.95,7.9,52.0,100.0,16.9,2014,1,15,-1
5.8,1.018,1.043,6.9,64.0,103.3,12.8,2014,1,16,1
5.8,1.018,1.043,6.9,64.0,103.3,12.8,2014,1,17,1
6.3,1.039,1.007,8.0,41.0,111.2,15.1,2014,1,18,-1
10.3,0.775,1.024,8.6,58.0,112.6,15.2,2014,1,19,1
10.3,0.775,1.024,8.6,58.0,112.6,15.2,2014,1,20,1
6.0,0.91,0.928,10.9,67.0,89.9,13.2,2014,1,21,1
6.0,0.91,0.928,10.9,67.0,89.9,13.2,2014,1,22,1
9.1,1.029,1.159,4.8,51.0,124.8,12.0,2014,1,23,1
9.1,1.029,1.159,4.8,51.0,124.8,12.0,2014,1,24,1
2.6,1.306,1.107,5.2,52.0,96.7,7.6,2014,1,25,-1
5.7,0.896,0.917,10.2,51.0,101.8,13.8,2014,1,26,1
5.7,0.896,0.917,10.2,51.0,101.8,13.8,2014,1,27,1
5.5,0.995,0.901,9.0,50.0,92.9,14.1,2014,1,28,-1
5.5,0.995,0.901,9.0,50.0,92.9,14.1,2014,1,29,-1
11.3,0.958,1.069,9.4,49.0,102.2,7.7,2014,1,30,1
11.3,0.958,1.069,9.4,49.0,102.2,7.7,2014,1,31,1
11.3,0.958,1.069,9.4,49.0,102.2,7.7,2014,2,1,1
8.8,1.015,0.911,4.1,58.0,92.2,16.6,2014,2,2,-1
8.8,1.015,0.911,4.1,58.0,92.2,16.6,2014,2,3,-1
2.9,0.998,0.706,10.1,44.0,74.3,13.1,2014,2,4,-1
7.5,0.887,0.973,7.8,52.0,108.9,17.0,2014,2,5,1
7.5,0.887,0.973,7.8,52.0,108.9,17.0,2014,2,6,1
3.6,1.136,0.969,7.9,47.0,100.6,16.4,2014,2,7,-1
3.6,1.136,0.969,7.9,47.0,100.6,16.4,2014,2,8,-1
3.6,1.136,0.969,7.9,47.0,100.6,16.4,2014,2,9,-1
7.3,0.89,0.952,12.5,47.0,104.5,14.3,2014,2,10,1
7.3,0.89,0.952,12.5,47.0,104.5,14.3,2014,2,11,1
6.2,0.947,1.115,6.3,64.0,109.7,15.0,2014,2,12,1
6.2,0.947,1.115,6.3,64.0,109.7,15.0,2014,2,13,1
11.9,0.848,1.026,7.5,50.0,115.0,17.2,2014,2,14,1
11.9,0.848,1.026,7.5,50.0,115.0,17.2,2014,2,15,1
11.9,0.848,1.026,7.5,50.0,115.0,17.2,2014,2,16,1
11.9,0.848,1.026,7.5,50.0,115.0,17.2,2014,2,17,1
11.9,0.848,1.026,7.5,50.0,115.0,17.2,2014,2,18,1
11.9,0.848,1.026,7.5,50.0,115.0,17.2,2014,2,19,1
9.6,1.003,1.025,3.9,51.0,115.3,18.1,2014,2,20,1
9.6,1.003,1.025,3.9,51.0,115.3,18.1,2014,2,21,1
8.0,0.893,1.174,7.2,57.0,120.8,12.7,2014,2,22,1
8.0,0.893,1.174,7.2,57.0,120.8,12.7,2014,2,23,1
4.5,1.029,0.874,1.9,62.0,88.7,18.0,2014,2,24,-1
4.5,1.029,0.874,1.9,62.0,88.7,18.0,2014,2,25,-1
2.4,1.054,1.095,10.1,58.0,105.1,10.6,2014,2,26,1
10.7,0.835,1.037,7.4,61.0,105.9,13.9,2014,2,27,1
10.7,0.835,1.037,7.4,61.0,105.9,13.9,2014,2,28,1
2.4,0.961,1.056,5.6,58.0,118.6,20.3,2014,3,1,1
2.4,0.961,1.056,5.6,58.0,118.6,20.3,2014,3,2,1
6.3,1.016,1.23,8.9,55.0,109.4,2.9,2014,3,3,1
1.4,1.026,0.855,6.0,53.0,105.4,27.3,2014,3,4,-1
1.4,1.026,0.855,6.0,53.0,105.4,27.3,2014,3,5,-1
4.6,0.999,1.116,4.9,52.0,119.2,13.7,2014,3,6,1
4.6,0.999,1.116,4.9,52.0,119.2,13.7,2014,3,7,1
2.6,0.954,0.864,4.0,44.0,94.3,14.7,2014,3,8,-1
2.6,0.954,0.864,4.0,44.0,94.3,14.7,2014,3,9,-1
9.5,0.905,0.977,10.7,55.0,96.9,11.8,2014,3,10,1
9.5,0.905,0.977,10.7,55.0,96.9,11.8,2014,3,11,1
6.3,1.122,1.035,4.1,45.0,108.7,13.6,2014,3,12,-1
6.3,1.122,1.035,4.1,45.0,108.7,13.6,2014,3,13,-1
5.1,0.954,1.218,7.3,45.0,120.4,7.9,2014,3,14,1
5.1,0.954,1.218,7.3,45.0,120.4,7.9,2014,3,15,1
9.4,0.873,0.944,5.1,51.0,100.3,10.3,2014,3,16,1
9.4,0.873,0.944,5.1,51.0,100.3,10.3,2014,3,17,1
5.3,1.037,0.909,7.0,57.0,86.1,5.6,2014,3,18,-1
5.3,1.037,0.909,7.0,57.0,86.1,5.6,2014,3,19,-1
9.9,0.975,1.058,3.8,60.0,106.4,14.5,2014,3,20,1
9.9,0.975,1.058,3.8,60.0,106.4,14.5,2014,3,21,1
12.7,0.982,0.853,11.4,43.0,89.4,12.7,2014,3,22,-1
9.2,0.909,1.021,5.6,52.0,107.4,15.0,2014,3,23,1
9.2,0.909,1.021,5.6,52.0,107.4,15.0,2014,3,24,1
9.6,0.83,0.959,7.1,52.0,97.2,9.8,2014,3,25,1
9.6,0.83,0.959,7.1,52.0,97.2,9.8,2014,3,26,1
9.6,0.83,0.959,7.1,52.0,97.2,9.8,2014,3,27,1
9.6,0.83,0.959,7.1,52.0,97.2,9.8,2014,3,28,1
1.2,1.035,0.841,5.1,51.0,84.7,13.0,2014,3,29,-1
1.2,1.035,0.841,5.1,51.0,84.7,13.0,2014,3,30,-1
5.7,1.034,1.085,7.2,43.0,126.3,15.9,2014,3,31,1
3.9,0.885,1.04,8.8,48.0,107.3,13.8,2014,4,1,1
3.9,0.885,1.04,8.8,48.0,107.3,13.8,2014,4,2,1
4.2,1.008,1.151,13.0,40.0,123.3,13.2,2014,4,3,1
4.2,1.008,1.151,13.0,40.0,123.3,13.2,2014,4,4,1
7.4,0.92,1.043,12.2,59.0,98.1,10.5,2014,4,5,1
4.7,0.873,1.075,6.8,57.0,107.9,11.0,2014,4,6,1
4.7,0.873,1.075,6.8,57.0,107.9,11.0,2014,4,7,1
4.7,0.873,1.075,6.8,57.0,107.9,11.0,2014,4,8,1
4.7,0.873,1.075,6.8,57.0,107.9,11.0,2014,4,9,1
10.0,0.949,1.113,3.9,47.0,116.3,13.9,2014,4,10,1
10.0,0.949,1.113,3.9,47.0,116.3,13.9,2014,4,11,1
8.1,1.043,1.129,5.5,47.0,115.3,11.7,2014,4,12,1
8.1,1.043,1.129,5.5,47.0,115.3,11.7,2014,4,13,1
1.2,1.074,0.956,4.0,56.0,99.8,15.2,2014,4,14,-1
4.2,0.999,1.135,8.1,43.0,117.1,8.7,2014,4,15,1
4.2,0.999,1.135,8.1,43.0,117.1,8.7,2014,4,16,1
4.7,0.931,0.88,6.4,53.0,92.3,11.6,2014,4,17,-1
4.7,0.931,0.88,6.4,53.0,92.3,11.6,2014,4,18,-1
4.7,0.931,0.88,6.4,53.0,92.3,11.6,2014,4,19,-1
4.7,0.931,0.88,6.4,53.0,92.3,11.6,2014,4,20,-1
4.1,1.133,1.033,5.1,46.0,99.6,7.8,2014,4,21,-1
4.1,1.133,1.033,5.1,46.0,99.6,7.8,2014,4,22,-1
6.2,1.043,1.022,5.7,57.0,99.6,12.3,2014,4,23,-1
6.2,1.043,1.022,5.7,57.0,99.6,12.3,2014,4,24,-1
6.2,1.043,1.022,5.7,57.0,99.6,12.3,2014,4,25,-1
2.3,1.025,1.057,7.4,55.0,117.3,16.7,2014,4,26,1
2.3,1.025,1.057,7.4,55.0,117.3,16.7,2014,4,27,1
4.7,1.095,0.995,1.9,53.0,103.4,15.6,2014,4,28,-1
4.7,1.095,0.995,1.9,53.0,103.4,15.6,2014,4,29,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,4,30,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,1,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,2,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,3,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,4,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,5,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,6,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,7,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,8,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,9,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,10,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,11,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,12,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,13,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,14,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,15,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,16,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,17,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,18,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,19,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,20,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,21,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,22,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,23,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,24,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,25,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,26,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,27,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,28,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,29,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,30,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,5,31,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,1,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,2,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,3,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,4,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,5,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,6,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,7,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,8,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,9,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,10,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,11,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,12,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,13,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,14,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,15,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,16,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,17,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,18,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,19,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,20,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,21,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,22,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,23,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,24,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,25,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,26,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,27,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,28,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,29,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,6,30,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,1,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,2,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,3,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,4,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,5,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,6,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,7,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,8,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,9,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,10,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,11,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,12,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,13,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,14,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,15,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,16,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,17,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,18,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,19,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,20,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,21,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,22,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,23,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,24,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,25,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,26,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,27,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,28,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,29,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,30,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,7,31,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,1,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,2,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,3,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,4,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,5,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,6,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,7,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,8,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,9,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,10,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,11,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,12,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,13,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,14,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,15,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,16,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,17,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,18,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,19,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,20,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,21,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,22,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,23,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,24,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,25,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,26,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,27,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,28,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,29,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,30,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,8,31,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,1,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,2,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,3,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,4,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,5,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,6,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,7,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,8,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,9,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,10,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,11,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,12,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,13,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,14,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,15,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,16,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,17,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,18,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,19,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,20,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,21,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,22,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,23,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,24,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,25,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,26,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,27,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,28,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,29,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,9,30,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,1,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,2,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,3,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,4,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,5,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,6,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,7,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,8,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,9,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,10,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,11,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,12,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,13,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,14,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,15,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,16,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,17,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,18,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,19,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,20,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,21,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,22,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,23,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,24,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,25,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,26,-1
10.8,0.903,0.831,4.2,48.0,83.1,11.7,2014,10,27,-1
13.5,1.042,0.987,3.1,55.0,110.1,16.6,2014,11,1,-1
9.4,1.062,1.072,2.7,48.0,120.5,16.4,2014,11,2,1
9.4,1.062,1.072,2.7,48.0,120.5,16.4,2014,11,3,1
9.4,1.062,1.072,2.7,48.0,120.5,16.4,2014,11,4,1
10.2,0.992,1.08,5.7,50.0,111.6,11.9,2014,11,5,1
3.4,0.897,0.991,7.0,52.0,108.9,15.6,2014,11,6,1
3.4,0.897,0.991,7.0,52.0,108.9,15.6,2014,11,7,1
6.6,1.161,1.192,3.4,49.0,125.3,15.3,2014,11,8,1
2.5,1.106,1.054,4.9,48.0,101.9,7.5,2014,11,9,-1
2.5,1.106,1.054,4.9,48.0,101.9,7.5,2014,11,10,-1
10.0,0.927,1.039,5.6,54.0,104.6,9.3,2014,11,11,1
10.0,0.927,1.039,5.6,54.0,104.6,9.3,2014,11,12,1
10.0,0.927,1.039,5.6,54.0,104.6,9.3,2014,11,13,1
7.9,0.934,1.004,6.2,63.0,108.5,17.8,2014,11,14,1
7.9,0.934,1.004,6.2,63.0,108.5,17.8,2014,11,15,1
9.1,1.027,0.934,5.6,49.0,95.8,12.2,2014,11,16,-1
9.1,1.027,0.934,5.6,49.0,95.8,12.2,2014,11,17,-1
2.5,0.955,1.127,6.9,53.0,114.3,8.8,2014,11,18,1
2.5,0.955,1.127,6.9,53.0,114.3,8.8,2014,11,19,1
2.5,0.955,1.127,6.9,53.0,114.3,8.8,2014,11,20,1
5.4,1.105,0.944,6.0,49.0,96.1,14.1,2014,11,21,-1
2.5,1.051,0.871,8.5,56.0,90.3,12.6,2014,11,22,-1
2.5,1.051,0.871,8.5,56.0,90.3,12.6,2014,11,23,-1
2.5,1.051,0.871,8.5,56.0,90.3,12.6,2014,11,24,-1
3.5,1.029,1.05,8.7,43.0,117.0,16.1,2014,11,25,1
4.7,1.149,1.099,8.0,46.0,109.5,10.9,2014,11,26,-1
4.7,1.149,1.099,8.0,46.0,109.5,10.9,2014,11,27,-1
4.7,1.149,1.099,8.0,46.0,109.5,10.9,2014,11,28,-1
14.1,0.974,1.041,4.3,67.0,101.3,10.6,2014,11,29,1
14.1,0.974,1.041,4.3,67.0,101.3,10.6,2014,11,30,1
5.8,0.846,1.027,5.6,57.0,119.8,18.8,2014,12,1,1
5.8,0.846,1.027,5.6,57.0,119.8,18.8,2014,12,2,1
5.9,1.105,1.08,3.8,67.0,108.3,13.4,2014,12,3,-1
1.1,0.96,1.031,3.8,58.0,113.4,12.6,2014,12,4,1
1.1,0.96,1.031,3.8,58.0,113.4,12.6,2014,12,5,1
1.1,0.96,1.031,3.8,58.0,113.4,12.6,2014,12,6,1
3.4,1.127,1.027,5.2,59.0,106.4,19.8,2014,12,7,-1
3.4,1.127,1.027,5.2,59.0,106.4,19.8,2014,12,8,-1
3.4,1.127,1.027,5.2,59.0,106.4,19.8,2014,12,9,-1
3.4,1.127,1.027,5.2,59.0,106.4,19.8,2014,12,10,-1
12.5,0.839,1.102,5.4,67.0,111.5,14.5,2014,12,11,1
12.5,0.839,1.102,5.4,67.0,111.5,14.5,2014,12,12,1
3.4,1.125,1.22,4.8,56.0,113.5,7.4,2014,12,13,1
3.4,1.125,1.22,4.8,56.0,113.5,7.4,2014,12,14,1
10.0,0.817,1.013,3.8,51.0,114.9,20.0,2014,12,15,1
7.2,0.945,0.874,2.9,68.0,86.3,14.1,2014,12,16,-1
7.2,0.945,0.874,2.9,68.0,86.3,14.1,2014,12,17,-1
7.2,0.945,0.874,2.9,68.0,86.3,14.1,2014,12,18,-1
9.8,1.053,1.118,8.5,45.0,115.4,12.6,2014,12,19,1
3.2,1.037,1.101,1.9,56.0,116.2,10.8,2014,12,20,1
3.2,1.037,1.101,1.9,56.0,116.2,10.8,2014,12,21,1
3.2,1.037,1.101,1.9,56.0,116.2,10.8,2014,12,22,1
13.0,1.168,1.255,3.3,50.0,133.9,13.9,2014,12,23,1
7.9,0.919,1.0,4.7,63.0,102.7,11.2,2014,12,24,1
7.9,0.919,1.0,4.7,63.0,102.7,11.2,2014,12,25,1
7.6,1.023,1.243,0.9,64.0,115.5,12.6,2014,12,26,1
7.6,1.023,1.243,0.9,64.0,115.5,12.6,2014,12,27,1
6.8,1.005,1.075,7.3,53.0,107.6,12.2,2014,12,28,1
6.8,1.005,1.075,7.3,53.0,107.6,12.2,2014,12,29,1
8.4,0.915,0.936,7.6,60.0,92.3,9.8,2014,12,30,1
13.3,1.026,0.877,4.8,57.0,88.1,12.2,2014,12,31,-1
13.3,1.026,0.877,4.8,57.0,88.1,12.2,2015,1,1,-1
19.6,1.022,1.072,6.0,53.0,103.0,6.3,2015,1,2,1
19.6,1.022,1.072,6.0,53.0,103.0,6.3,2015,1,3,1
9.0,0.903,0.947,8.0,71.0,91.6,12.9,2015,1,4,1
9.0,0.903,0.947,8.0,71.0,91.6,12.9,2015,1,5,1
11.8,1.031,1.12,8.5,54.0,114.9,14.3,2015,1,6,1
11.8,1.031,1.12,8.5,54.0,114.9,14.3,2015,1,7,1
6.4,1.049,0.833,4.7,53.0,82.4,14.8,2015,1,8,-1
6.4,1.049,0.833,4.7,53.0,82.4,14.8,2015,1,9,-1
9.3,1.057,0.891,8.3,55.0,93.5,14.9,2015,1,10,-1
6.2,0.972,1.061,4.9,64.0,95.6,12.6,2015,1,11,1
6.2,0.972,1.061,4.9,64.0,95.6,12.6,2015,1,12,1
6.2,1.172,1.104,5.7,52.0,114.4,12.3,2015,1,13,-1
6.2,1.172,1.104,5.7,52.0,114.4,12.3,2015,1,14,-1
6.4,1.104,1.041,9.5,40.0,109.5,12.6,2015,1,15,-1
