date,total-rebounds-per-game-year,total-rebounds-per-game-last-3,total-rebounds-per-game-last-1,total-rebounds-per-game-home,total-rebounds-per-game-away,total-rebounds-per-game-last-year
2018-03-29,52.4,57.7,62.0,52.4,52.5,54.1
2018-03-30,52.6,59.0,63.0,52.4,52.8,54.1
2018-03-31,52.8,63.3,65.0,52.4,53.1,54.1
2018-04-01,52.8,63.3,65.0,52.4,53.1,54.1
2018-04-02,52.7,58.7,48.0,52.3,53.1,54.1
2018-04-03,52.7,58.7,48.0,52.3,53.1,54.1
2018-04-04,52.7,54.3,50.0,52.2,53.1,54.1
2018-04-05,52.7,54.3,50.0,52.2,53.1,54.1
2018-04-06,52.7,54.3,50.0,52.2,53.1,54.1
2018-04-07,52.6,48.0,46.0,52.2,52.9,54.1
2018-04-08,52.5,48.7,50.0,52.1,52.9,54.1
2018-04-09,52.5,48.7,50.0,52.1,52.9,54.1
2018-04-10,52.5,49.0,51.0,52.1,52.9,54.1
2018-04-11,52.5,49.0,51.0,52.1,52.9,54.1
2018-04-12,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-13,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-14,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-15,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-16,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-17,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-18,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-19,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-20,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-21,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-22,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-23,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-24,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-25,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-26,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-27,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-28,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-29,52.5,51.0,52.0,52.1,52.9,54.1
2018-04-30,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-01,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-02,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-03,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-04,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-05,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-06,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-07,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-08,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-09,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-10,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-11,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-12,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-13,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-14,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-15,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-16,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-17,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-18,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-19,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-20,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-21,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-22,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-23,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-24,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-25,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-26,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-27,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-28,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-29,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-30,52.5,51.0,52.0,52.1,52.9,54.1
2018-05-31,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-01,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-02,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-03,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-04,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-05,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-06,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-07,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-08,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-09,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-10,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-11,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-12,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-13,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-14,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-15,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-16,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-17,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-18,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-19,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-20,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-21,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-22,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-23,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-24,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-25,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-26,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-27,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-28,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-29,52.5,51.0,52.0,52.1,52.9,54.1
2018-06-30,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-01,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-02,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-03,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-04,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-05,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-06,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-07,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-08,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-09,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-10,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-11,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-12,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-13,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-14,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-15,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-16,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-17,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-18,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-19,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-20,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-21,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-22,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-23,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-24,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-25,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-26,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-27,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-28,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-29,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-30,52.5,51.0,52.0,52.1,52.9,54.1
2018-07-31,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-01,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-02,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-03,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-04,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-05,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-06,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-07,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-08,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-09,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-10,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-11,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-12,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-13,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-14,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-15,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-16,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-17,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-18,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-19,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-20,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-21,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-22,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-23,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-24,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-25,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-26,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-27,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-28,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-29,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-30,52.5,51.0,52.0,52.1,52.9,54.1
2018-08-31,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-01,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-02,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-03,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-04,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-05,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-06,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-07,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-08,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-09,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-10,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-11,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-12,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-13,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-14,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-15,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-16,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-17,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-18,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-19,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-20,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-21,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-22,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-23,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-24,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-25,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-26,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-27,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-28,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-29,52.5,51.0,52.0,52.1,52.9,54.1
2018-09-30,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-01,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-02,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-03,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-04,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-05,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-06,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-07,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-08,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-09,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-10,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-11,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-12,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-13,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-14,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-15,52.5,51.0,52.0,52.1,52.9,54.1
2018-10-16,--,--,--,--,--,52.5
2018-10-17,--,--,--,--,--,52.5
2018-10-18,--,--,--,--,--,52.5
2018-10-19,48.0,48.0,48.0,--,48.0,52.5
2018-10-20,48.0,48.0,48.0,--,48.0,52.5
2018-10-21,50.0,50.0,52.0,52.0,48.0,52.5
2018-10-22,50.0,50.0,52.0,52.0,48.0,52.5
2018-10-23,48.7,48.7,46.0,52.0,47.0,52.5
2018-10-24,48.7,48.7,46.0,52.0,47.0,52.5
2018-10-25,50.0,50.7,54.0,53.0,47.0,52.5
2018-10-26,50.0,50.7,54.0,53.0,47.0,52.5
2018-10-27,48.2,47.0,41.0,53.0,45.0,52.5
2018-10-28,50.0,51.3,59.0,53.0,48.5,52.5
2018-10-29,50.0,51.3,59.0,53.0,48.5,52.5
2018-10-30,51.0,52.3,57.0,54.3,48.5,52.5
2018-10-31,51.0,52.3,57.0,54.3,48.5,52.5
2018-11-01,51.4,56.7,54.0,54.2,48.5,52.5
2018-11-02,51.4,56.7,54.0,54.2,48.5,52.5
2018-11-03,51.0,53.0,48.0,53.0,48.5,52.5
2018-11-04,50.3,48.7,44.0,51.5,48.5,52.5
2018-11-05,50.3,48.7,44.0,51.5,48.5,52.5
2018-11-06,51.2,50.7,60.0,51.5,50.8,52.5
2018-11-07,51.2,50.7,60.0,51.5,50.8,52.5
2018-11-08,51.8,54.3,59.0,51.5,52.2,52.5
2018-11-09,51.8,54.3,59.0,51.5,52.2,52.5
2018-11-10,51.8,54.3,59.0,51.5,52.2,52.5
2018-11-11,51.4,55.3,47.0,50.7,52.2,52.5
2018-11-12,51.4,55.3,47.0,50.7,52.2,52.5
2018-11-13,51.5,53.0,53.0,51.0,52.2,52.5
2018-11-14,51.4,52.7,52.0,50.9,52.2,52.5
2018-11-15,51.2,49.0,48.0,50.9,51.6,52.5
2018-11-16,51.2,49.0,48.0,50.9,51.6,52.5
2018-11-17,50.9,49.0,47.0,50.9,51.0,52.5
2018-11-18,50.5,46.3,44.0,50.1,51.0,52.5
2018-11-19,50.5,46.3,44.0,50.1,51.0,52.5
2018-11-20,50.5,46.3,44.0,50.1,51.0,52.5
2018-11-21,50.5,46.3,44.0,50.1,51.0,52.5
2018-11-22,50.2,45.0,44.0,49.5,51.0,52.5
2018-11-23,50.2,45.0,44.0,49.5,51.0,52.5
2018-11-24,50.8,50.3,63.0,50.7,51.0,52.5
2018-11-25,50.9,52.7,51.0,50.7,51.0,52.5
2018-11-26,50.9,52.7,51.0,50.7,51.0,52.5
2018-11-27,50.9,55.0,51.0,50.8,51.0,52.5
2018-11-28,50.8,54.7,50.0,50.7,51.0,52.5
2018-11-29,51.0,52.0,55.0,50.6,51.4,52.5
2018-11-30,51.0,52.0,55.0,50.6,51.4,52.5
2018-12-01,50.8,50.7,47.0,50.6,51.0,52.5
2018-12-02,50.7,50.3,49.0,50.6,50.8,52.5
2018-12-03,50.7,50.3,49.0,50.6,50.8,52.5
2018-12-04,50.7,50.3,49.0,50.6,50.8,52.5
2018-12-05,50.7,48.7,50.0,50.6,50.8,52.5
2018-12-06,50.7,48.7,50.0,50.6,50.8,52.5
2018-12-07,50.7,48.7,50.0,50.6,50.8,52.5
2018-12-08,50.5,48.0,45.0,50.2,50.8,52.5
2018-12-09,50.3,46.7,45.0,49.8,50.8,52.5
2018-12-10,50.3,46.7,45.0,49.8,50.8,52.5
2018-12-11,50.0,44.7,44.0,49.4,50.8,52.5
2018-12-12,50.0,44.7,44.0,49.4,50.8,52.5
2018-12-13,50.0,44.7,44.0,49.4,50.8,52.5
2018-12-14,49.8,44.0,43.0,49.4,50.2,52.5
2018-12-15,49.8,44.0,43.0,49.4,50.2,52.5
2018-12-16,49.8,45.7,50.0,49.4,50.2,52.5
2018-12-17,49.8,45.7,50.0,49.4,50.2,52.5
2018-12-18,49.7,46.7,47.0,49.4,50.0,52.5
2018-12-19,49.7,46.7,47.0,49.4,50.0,52.5
2018-12-20,49.7,48.3,48.0,49.3,50.0,52.5
2018-12-21,49.7,48.3,48.0,49.3,50.0,52.5
2018-12-22,49.8,50.3,56.0,49.7,50.0,52.5
2018-12-23,49.8,50.3,56.0,49.7,50.0,52.5
2018-12-24,49.8,50.3,47.0,49.7,49.8,52.5
2018-12-25,49.8,50.3,47.0,49.7,49.8,52.5
2018-12-26,49.8,50.3,47.0,49.7,49.8,52.5
2018-12-27,49.7,50.3,48.0,49.6,49.8,52.5
2018-12-28,49.7,50.3,48.0,49.6,49.8,52.5
2018-12-29,49.8,49.0,52.0,49.6,49.9,52.5
2018-12-30,49.8,49.0,52.0,49.6,49.9,52.5
2018-12-31,49.8,50.0,50.0,49.6,49.9,52.5
2019-01-01,49.8,50.0,50.0,49.6,49.9,52.5
2019-01-02,49.8,50.0,50.0,49.6,49.9,52.5
2019-01-03,49.6,47.7,41.0,49.2,49.9,52.5
2019-01-04,49.6,47.7,41.0,49.2,49.9,52.5
2019-01-05,49.5,46.7,49.0,49.1,49.9,52.5
2019-01-06,49.5,46.7,49.0,49.1,49.9,52.5
2019-01-07,49.5,46.7,50.0,49.2,49.9,52.5
2019-01-08,49.5,46.7,50.0,49.2,49.9,52.5
2019-01-09,49.5,46.7,50.0,49.2,49.9,52.5
2019-01-10,49.4,47.3,42.0,49.2,49.5,52.5
2019-01-11,49.4,47.3,42.0,49.2,49.5,52.5
2019-01-12,49.0,42.7,35.0,49.2,48.9,52.5
2019-01-13,49.2,43.7,54.0,49.2,49.1,52.5
2019-01-14,49.2,43.7,54.0,49.2,49.1,52.5
2019-01-15,49.2,43.7,54.0,49.2,49.1,52.5
2019-01-16,49.3,48.3,56.0,49.2,49.4,52.5
2019-01-17,49.3,48.3,56.0,49.2,49.4,52.5
2019-01-18,49.3,53.3,50.0,49.2,49.4,52.5
2019-01-19,49.3,53.3,50.0,49.2,49.4,52.5
2019-01-20,49.3,51.7,49.0,49.2,49.4,52.5
2019-01-21,49.3,51.7,49.0,49.2,49.4,52.5
2019-01-22,49.5,52.3,58.0,49.2,49.8,52.5
2019-01-23,49.5,52.3,58.0,49.2,49.8,52.5
2019-01-24,49.3,49.3,41.0,48.9,49.8,52.5
2019-01-25,49.3,49.3,41.0,48.9,49.8,52.5
2019-01-26,49.4,51.0,54.0,49.1,49.8,52.5
2019-01-27,49.4,51.0,54.0,49.1,49.8,52.5
2019-01-28,49.5,49.7,54.0,49.3,49.8,52.5
2019-01-29,49.5,49.7,54.0,49.3,49.8,52.5
2019-01-30,49.7,56.3,61.0,49.3,50.2,52.5
2019-01-31,49.7,53.7,46.0,49.3,50.0,52.5
2019-02-01,49.7,53.7,46.0,49.3,50.0,52.5
2019-02-02,49.7,53.7,46.0,49.3,50.0,52.5
2019-02-03,49.5,49.7,42.0,49.3,49.8,52.5
2019-02-04,49.5,49.7,42.0,49.3,49.8,52.5
2019-02-05,49.5,49.7,42.0,49.3,49.8,52.5
2019-02-06,49.5,49.7,42.0,49.3,49.8,52.5
2019-02-07,49.4,44.3,45.0,49.1,49.8,52.5
2019-02-08,49.4,44.3,45.0,49.1,49.8,52.5
2019-02-09,49.6,48.0,57.0,49.1,50.0,52.5
2019-02-10,49.6,51.3,52.0,49.2,50.0,52.5
2019-02-11,49.6,51.3,52.0,49.2,50.0,52.5
2019-02-12,49.7,54.3,54.0,49.4,50.0,52.5
2019-02-13,49.7,54.3,54.0,49.4,50.0,52.5
2019-02-14,49.8,53.3,54.0,49.6,50.0,52.5
2019-02-15,49.8,53.3,54.0,49.6,50.0,52.5
2019-02-16,49.8,53.3,54.0,49.6,50.0,52.5
2019-02-17,49.8,53.3,54.0,49.6,50.0,52.5
2019-02-18,49.8,53.3,54.0,49.6,50.0,52.5
2019-02-19,49.8,53.3,54.0,49.6,50.0,52.5
2019-02-20,49.8,53.3,54.0,49.6,50.0,52.5
2019-02-21,49.8,53.3,54.0,49.6,50.0,52.5
2019-02-22,49.8,53.3,54.0,49.6,50.0,52.5
2019-02-23,49.7,50.7,44.0,49.6,49.8,52.5
2019-02-24,49.7,49.7,51.0,49.6,49.8,52.5
2019-02-25,49.7,49.3,51.0,49.6,49.8,52.5
2019-02-26,49.8,49.7,54.0,49.7,49.8,52.5
2019-02-27,49.8,49.7,54.0,49.7,49.8,52.5
2019-02-28,49.7,50.7,47.0,49.7,49.7,52.5
2019-03-01,49.7,50.7,47.0,49.7,49.7,52.5
2019-03-02,50.2,59.7,78.0,49.7,50.6,52.5
2019-03-03,50.2,59.7,78.0,49.7,50.6,52.5
2019-03-04,50.2,58.3,50.0,49.7,50.6,52.5
2019-03-05,50.2,58.3,50.0,49.7,50.6,52.5
2019-03-06,50.2,61.3,56.0,49.7,50.8,52.5
2019-03-07,50.3,54.3,57.0,49.9,50.8,52.5
2019-03-08,50.3,54.3,57.0,49.9,50.8,52.5
2019-03-09,50.2,51.7,42.0,49.7,50.8,52.5
2019-03-10,50.2,51.7,42.0,49.7,50.8,52.5
2019-03-11,50.2,48.7,47.0,49.7,50.6,52.5
2019-03-12,50.2,48.7,47.0,49.7,50.6,52.5
2019-03-13,50.1,45.3,47.0,49.6,50.6,52.5
2019-03-14,50.1,45.3,47.0,49.6,50.6,52.5
2019-03-15,50.1,45.3,47.0,49.6,50.6,52.5
2019-03-16,50.2,49.3,54.0,49.6,50.7,52.5
2019-03-17,50.2,49.3,54.0,49.6,50.7,52.5
2019-03-18,50.1,49.3,47.0,49.6,50.6,52.5
2019-03-19,50.2,52.7,57.0,49.6,50.8,52.5
2019-03-20,50.2,52.7,57.0,49.6,50.8,52.5
2019-03-21,50.3,54.0,58.0,49.9,50.8,52.5
2019-03-22,50.3,54.0,58.0,49.9,50.8,52.5
2019-03-23,50.3,54.0,58.0,49.9,50.8,52.5
2019-03-24,50.4,56.3,54.0,50.0,50.8,52.5
2019-03-25,50.4,56.3,54.0,50.0,50.8,52.5
2019-03-26,50.4,56.3,54.0,50.0,50.8,52.5
2019-03-27,50.4,54.0,50.0,50.0,50.8,52.5
2019-03-28,50.4,50.7,48.0,49.9,50.8,52.5
2019-03-29,50.4,50.7,48.0,49.9,50.8,52.5
2019-03-30,50.4,50.7,48.0,49.9,50.8,52.5
2019-03-31,50.4,51.7,57.0,50.1,50.8,52.5
2019-04-01,50.4,51.7,57.0,50.1,50.8,52.5
2019-04-02,50.4,52.0,51.0,50.1,50.8,52.5
2019-04-03,50.4,52.0,51.0,50.1,50.8,52.5
2019-04-04,50.5,54.3,55.0,50.1,50.9,52.5
2019-04-05,50.5,54.3,55.0,50.1,50.9,52.5
2019-04-06,50.5,54.3,55.0,50.1,50.9,52.5
2019-04-07,50.4,49.7,43.0,49.9,50.9,52.5
2019-04-08,50.4,49.7,43.0,49.9,50.9,52.5
2019-04-09,50.4,49.7,43.0,49.9,50.9,52.5
2019-04-10,50.5,52.0,58.0,50.1,50.9,52.5
2019-04-11,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-12,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-13,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-14,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-15,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-16,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-17,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-18,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-19,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-20,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-21,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-22,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-23,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-24,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-25,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-26,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-27,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-28,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-29,50.5,50.0,49.0,50.1,50.9,52.5
2019-04-30,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-01,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-02,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-03,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-04,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-05,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-06,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-07,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-08,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-09,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-10,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-11,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-12,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-13,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-14,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-15,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-16,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-17,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-18,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-19,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-20,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-21,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-22,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-23,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-24,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-25,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-26,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-27,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-28,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-29,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-30,50.5,50.0,49.0,50.1,50.9,52.5
2019-05-31,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-01,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-02,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-03,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-04,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-05,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-06,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-07,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-08,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-09,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-10,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-11,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-12,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-13,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-14,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-15,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-16,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-17,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-18,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-19,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-20,50.5,50.0,49.0,50.1,50.9,52.5
